transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
53259113714,270873,13-01-2014,11.0,5,3,394.0,124.11,1306.11,e-Shop
60990415403,272399,13-01-2014,4.0,4,2,581.0,122.01,1284.01,Flagship store
37412347662,275075,13-01-2014,10.0,3,4,560.0,235.2,2475.2,Flagship store
25058305934,273123,13-01-2014,3.0,1,1,505.0,53.025,558.025,e-Shop
55330587213,274226,13-01-2014,7.0,5,-5,-1401.0,735.525,-7740.525,e-Shop
54820323318,270368,13-01-2014,1.0,1,3,319.0,100.485,1057.485,Flagship store
33073226379,274868,13-01-2014,4.0,3,4,230.0,96.6,1016.6,e-Shop
8225949147,267978,13-01-2014,4.0,1,1,316.0,33.18,349.18,Flagship store
69585424757,269963,13-01-2014,8.0,3,4,1211.0,508.62,5352.62,TeleShop
87243835584,268408,13-01-2014,7.0,5,5,187.0,98.175,1033.175,TeleShop
92285543328,271668,13-01-2014,2.0,6,4,1469.0,616.98,6492.98,TeleShop
78959301056,274518,13-01-2014,4.0,2,5,463.0,243.075,2558.075,e-Shop
84471719078,266799,13-01-2014,10.0,6,-1,-1068.0,112.14,-1180.14,Flagship store
73322840267,269449,13-01-2014,1.0,2,4,1089.0,457.38,4813.38,MBR
96368566430,273015,13-01-2014,3.0,2,5,132.0,69.3,729.3,e-Shop
95974831788,274618,13-01-2014,1.0,1,4,561.0,235.62,2479.62,Flagship store
65126242692,271850,13-01-2014,1.0,1,1,583.0,61.215,644.215,e-Shop
57985305694,272280,12-1-2014,4.0,2,2,925.0,194.25,2044.25,TeleShop
42161496918,267832,12-1-2014,11.0,5,3,1365.0,429.975,4524.975,TeleShop
52678109859,269060,12-1-2014,12.0,5,4,188.0,78.96,830.96,e-Shop
10896011176,269715,12-1-2014,10.0,5,5,253.0,132.825,1397.825,e-Shop
26462500658,271380,12-1-2014,1.0,4,5,1237.0,649.425,6834.425,TeleShop
28343723141,267522,12-1-2014,3.0,5,1,145.0,15.225,160.225,e-Shop
57779961066,274213,12-1-2014,10.0,6,2,1332.0,279.72,2943.72,MBR
8051800106,268021,12-1-2014,11.0,5,5,547.0,287.175,3022.175,e-Shop
60701947535,271233,12-1-2014,11.0,5,1,88.0,9.24,97.24,MBR
18719716340,267536,12-1-2014,3.0,5,3,1077.0,339.255,3570.255,Flagship store
41423884685,267143,12-1-2014,12.0,5,3,810.0,255.15,2685.15,TeleShop
16935577825,267500,12-1-2014,9.0,3,4,1035.0,434.7,4574.7,Flagship store
60808372174,269393,12-1-2014,5.0,3,5,124.0,65.1,685.1,TeleShop
19596887326,273502,12-1-2014,3.0,5,5,819.0,429.975,4524.975,Flagship store
19354686316,268160,12-1-2014,1.0,2,2,238.0,49.98,525.98,e-Shop
34530200481,274292,12-1-2014,12.0,6,5,73.0,38.325,403.325,e-Shop
13300797307,272662,12-1-2014,6.0,5,4,,,,TeleShop
34340926624,269363,12-1-2014,2.0,6,1,166.0,17.43,183.43,Flagship store
21473137440,271664,12-1-2014,11.0,5,2,477.0,100.17,1054.17,Flagship store
76670509378,275157,12-1-2014,2.0,6,5,933.0,489.825,5154.825,Flagship store
72829335895,268169,12-1-2014,12.0,5,1,1249.0,131.145,1380.145,e-Shop
90851814330,269225,12-1-2014,12.0,5,5,679.0,356.475,3751.475,e-Shop
90957026283,272815,12-1-2014,12.0,6,4,171.0,71.82,755.82,e-Shop
67416750349,269069,12-1-2014,6.0,5,5,261.0,137.025,1442.025,Flagship store
74005675578,269988,12-1-2014,11.0,6,2,874.0,183.54,1931.54,MBR
91521629116,270160,12-1-2014,4.0,2,2,1118.0,234.78,2470.78,e-Shop
86598140194,274326,12-1-2014,4.0,2,1,521.0,54.705,575.705,e-Shop
45391436190,273748,11-1-2014,10.0,6,-4,-1077.0,452.34,-4760.34,e-Shop
13844622404,271302,11-1-2014,3.0,1,2,923.0,193.83,2039.83,e-Shop
56473034933,273234,11-1-2014,6.0,5,2,1186.0,249.06,2621.06,e-Shop
42529840892,272906,11-1-2014,3.0,2,4,1479.0,621.18,6537.18,e-Shop
4435657499,267592,11-1-2014,11.0,6,5,1347.0,707.175,7442.175,e-Shop
60107203818,270865,11-1-2014,9.0,3,1,659.0,69.195,728.195,TeleShop
5292050908,268919,11-1-2014,11.0,5,5,552.0,289.8,3049.8,MBR
42599881813,271232,11-1-2014,10.0,5,2,861.0,180.81,1902.81,e-Shop
26357119762,274718,11-1-2014,1.0,2,2,248.0,52.08,548.08,e-Shop
7496095927,269213,11-1-2014,10.0,6,2,1097.0,230.37,2424.37,TeleShop
29050775506,270226,11-1-2014,11.0,5,-2,-616.0,129.36,-1361.36,Flagship store
19709415491,273299,11-1-2014,4.0,4,4,735.0,308.7,3248.7,Flagship store
44342529860,271821,11-1-2014,10.0,3,4,1273.0,534.66,5626.66,MBR
99986751618,274814,11-1-2014,1.0,1,5,923.0,484.575,5099.575,MBR
74447094731,266827,11-1-2014,11.0,5,3,1495.0,470.925,4955.925,TeleShop
74588311344,269171,11-1-2014,10.0,6,1,273.0,28.665,301.665,TeleShop
83303329933,268904,11-1-2014,,1,3,694.0,218.61,2300.61,e-Shop
80736583665,273698,11-1-2014,8.0,3,1,1485.0,155.925,1640.925,TeleShop
76071190959,269437,11-1-2014,1.0,4,2,1166.0,244.86,2576.86,TeleShop
77192095651,270050,11-1-2014,4.0,3,1,981.0,103.005,1084.005,MBR
66991700898,272410,11-1-2014,3.0,1,5,1391.0,730.275,7685.275,TeleShop
20715633549,272243,10-1-2014,6.0,5,5,1180.0,619.5,6519.5,Flagship store
26909699264,268968,10-1-2014,3.0,2,5,552.0,289.8,3049.8,e-Shop
32703672193,272264,10-1-2014,2.0,6,5,1447.0,759.675,7994.675,e-Shop
27261176770,274268,10-1-2014,3.0,2,1,477.0,50.085,527.085,Flagship store
28181230250,268740,10-1-2014,3.0,5,2,352.0,73.92,777.92,e-Shop
20603779371,272077,10-1-2014,3.0,1,1,955.0,100.275,1055.275,Flagship store
5899993103,273917,10-1-2014,2.0,6,4,435.0,182.7,1922.7,e-Shop
47580651155,270092,10-1-2014,2.0,6,1,559.0,58.695,617.695,Flagship store
19100868419,267938,10-1-2014,2.0,6,2,638.0,133.98,1409.98,Flagship store
57873734304,268951,10-1-2014,2.0,6,2,879.0,184.59,1942.59,e-Shop
33939401473,274948,10-1-2014,4.0,1,5,976.0,512.4,5392.4,e-Shop
34807753571,269996,10-1-2014,10.0,3,1,421.0,44.205,465.205,TeleShop
20187377109,268569,10-1-2014,10.0,5,1,345.0,36.225,381.225,TeleShop
36846676725,270026,10-1-2014,1.0,4,-5,-309.0,162.225,-1707.225,TeleShop
24085011754,270360,10-1-2014,4.0,2,4,1384.0,581.28,6117.28,Flagship store
12010641529,271045,10-1-2014,12.0,5,3,1284.0,404.46,4256.46,TeleShop
80406993092,273615,10-1-2014,4.0,1,-1,-955.0,100.275,-1055.275,e-Shop
89740509952,273799,10-1-2014,11.0,6,5,1157.0,607.425,6392.425,e-Shop
65549818407,272514,10-1-2014,11.0,5,3,692.0,217.98,2293.98,TeleShop
85552282236,274221,10-1-2014,11.0,5,2,194.0,40.74,428.74,e-Shop
97302834901,275163,10-1-2014,10.0,6,2,72.0,15.12,159.12,Flagship store
65006544849,268046,10-1-2014,2.0,6,3,1197.0,377.055,3968.055,e-Shop
87070840233,272702,10-1-2014,3.0,5,4,1453.0,610.26,6422.26,MBR
94050416364,271729,10-1-2014,6.0,5,3,519.0,163.485,1720.485,e-Shop
8171718447,266966,9-1-2014,6.0,5,2,1318.0,276.78,2912.78,MBR
56340697061,267667,9-1-2014,11.0,6,-5,-836.0,438.9,-4618.9,e-Shop
45877126217,267781,9-1-2014,5.0,3,2,1364.0,286.44,3014.44,Flagship store
5462718143,269664,9-1-2014,1.0,1,2,1448.0,304.08,3200.08,e-Shop
4996075909,268386,9-1-2014,12.0,6,2,324.0,68.04,716.04,e-Shop
19902456375,267511,9-1-2014,10.0,3,3,241.0,75.915,798.915,TeleShop
19411679647,272711,9-1-2014,10.0,3,4,975.0,409.5,4309.5,TeleShop
20904693730,274521,9-1-2014,1.0,2,4,330.0,138.6,1458.6,MBR
27488059621,273546,9-1-2014,10.0,5,3,1253.0,394.695,4153.695,e-Shop
23288156542,274778,9-1-2014,6.0,5,-2,-492.0,103.32,-1087.32,TeleShop
29050775506,270226,9-1-2014,11.0,5,2,616.0,129.36,1361.36,Flagship store
63749791262,270262,9-1-2014,8.0,3,2,1342.0,281.82,2965.82,MBR
74570363510,268090,9-1-2014,3.0,1,2,1450.0,304.5,3204.5,MBR
71802405431,274099,9-1-2014,1.0,1,4,293.0,123.06,1295.06,e-Shop
84471719078,266799,9-1-2014,10.0,6,1,1068.0,112.14,1180.14,Flagship store
91039584326,272165,9-1-2014,10.0,5,-1,-1268.0,133.14,-1401.14,e-Shop
70500078533,272869,9-1-2014,3.0,1,2,1301.0,273.21,2875.21,MBR
94106922862,267265,9-1-2014,5.0,3,5,303.0,159.075,1674.075,MBR
86078338517,270181,9-1-2014,11.0,5,2,1404.0,294.84,3102.84,e-Shop
30629366844,272028,8-1-2014,7.0,5,4,256.0,107.52,1131.52,Flagship store
36846676725,270026,8-1-2014,1.0,4,5,309.0,162.225,1707.225,TeleShop
55385443376,269300,8-1-2014,4.0,3,3,1126.0,354.69,3732.69,e-Shop
40932345719,267344,8-1-2014,10.0,3,4,793.0,333.06,3505.06,TeleShop
50673843380,269228,8-1-2014,4.0,1,1,1013.0,106.365,1119.365,TeleShop
45862590549,272228,8-1-2014,1.0,1,5,534.0,280.35,2950.35,TeleShop
926941138,272200,8-1-2014,10.0,6,1,613.0,64.365,677.365,e-Shop
53184255339,268489,8-1-2014,1.0,1,4,819.0,343.98,3619.98,Flagship store
54035965707,268727,8-1-2014,11.0,6,2,509.0,106.89,1124.89,MBR
3805002881,267631,8-1-2014,12.0,6,1,1312.0,137.76,1449.76,Flagship store
41158801039,272900,8-1-2014,7.0,5,5,766.0,402.15,4232.15,TeleShop
4193024484,273220,8-1-2014,1.0,4,4,427.0,179.34,1887.34,MBR
53245167621,273928,8-1-2014,3.0,1,4,270.0,113.4,1193.4,TeleShop
48660589294,274767,8-1-2014,12.0,5,-1,-762.0,80.01,-842.01,MBR
6633562741,266911,8-1-2014,3.0,2,3,1011.0,318.465,3351.465,TeleShop
62922048871,270766,8-1-2014,10.0,5,3,257.0,80.955,851.955,MBR
5433639198,272783,8-1-2014,12.0,5,5,543.0,285.075,3000.075,TeleShop
90687658880,274865,8-1-2014,11.0,5,3,736.0,231.84,2439.84,e-Shop
70003642399,274789,8-1-2014,1.0,1,1,1241.0,130.305,1371.305,TeleShop
89897942683,273156,8-1-2014,1.0,1,5,1184.0,621.6,6541.6,e-Shop
89990722549,274792,8-1-2014,11.0,5,3,1422.0,447.93,4713.93,TeleShop
85547998310,268996,8-1-2014,7.0,5,5,845.0,443.625,4668.625,Flagship store
81062245899,269894,8-1-2014,10.0,5,3,1068.0,336.42,3540.42,e-Shop
99682489636,268097,8-1-2014,3.0,5,2,866.0,181.86,1913.86,Flagship store
21135674498,270427,7-1-2014,11.0,5,3,1162.0,366.03,3852.03,e-Shop
62534546479,268497,7-1-2014,4.0,1,2,555.0,116.55,1226.55,Flagship store
29147054949,275082,7-1-2014,8.0,3,4,1044.0,438.48,4614.48,Flagship store
56340697061,267667,7-1-2014,11.0,6,5,836.0,438.9,4618.9,e-Shop
51322842516,271810,7-1-2014,4.0,1,2,143.0,30.03,316.03,e-Shop
50098034856,267666,7-1-2014,12.0,6,5,591.0,310.275,3265.275,e-Shop
55330587213,274226,7-1-2014,7.0,5,5,1401.0,735.525,7740.525,e-Shop
24138250392,267379,7-1-2014,10.0,5,2,1015.0,213.15,2243.15,MBR
3076696316,274963,7-1-2014,4.0,1,2,1479.0,310.59,3268.59,e-Shop
12881246484,267106,7-1-2014,1.0,4,5,1184.0,621.6,6541.6,MBR
41597338201,272928,7-1-2014,1.0,2,4,1308.0,549.36,5781.36,TeleShop
38712705363,273973,7-1-2014,8.0,3,1,526.0,55.23,581.23,TeleShop
5584973008,268366,7-1-2014,6.0,5,5,379.0,198.975,2093.975,e-Shop
36997591693,271927,7-1-2014,2.0,6,2,538.0,112.98,1188.98,e-Shop
80406993092,273615,7-1-2014,4.0,1,1,955.0,100.275,1055.275,e-Shop
76872096992,269902,7-1-2014,6.0,5,4,207.0,86.94,914.94,Flagship store
67262335598,271722,7-1-2014,8.0,3,1,1414.0,148.47,1562.47,Flagship store
95164687008,273354,7-1-2014,1.0,1,4,1384.0,581.28,6117.28,TeleShop
96249229495,271166,7-1-2014,3.0,5,2,101.0,21.21,223.21,TeleShop
66854032651,273570,7-1-2014,1.0,2,-3,-896.0,282.24,-2970.24,MBR
64027031365,271406,7-1-2014,9.0,3,4,1011.0,424.62,4468.62,e-Shop
74634203248,274243,7-1-2014,4.0,3,4,1014.0,425.88,4481.88,TeleShop
90027771251,273237,7-1-2014,5.0,3,3,941.0,296.415,3119.415,e-Shop
70860726874,271749,7-1-2014,4.0,4,1,1056.0,110.88,1166.88,MBR
23208198450,270749,6-1-2014,1.0,1,4,847.0,355.74,3743.74,MBR
2428088317,272133,6-1-2014,3.0,5,4,1336.0,561.12,5905.12,e-Shop
54391762918,271692,6-1-2014,9.0,3,3,967.0,304.605,3205.605,TeleShop
49224164567,270074,6-1-2014,3.0,1,4,1004.0,421.68,4437.68,TeleShop
35526434599,269299,6-1-2014,10.0,6,2,1308.0,274.68,2890.68,e-Shop
4781157690,272889,6-1-2014,3.0,5,5,927.0,486.675,5121.675,e-Shop
1720546734,270628,6-1-2014,4.0,2,3,507.0,159.705,1680.705,e-Shop
38555542810,269935,6-1-2014,9.0,3,2,189.0,39.69,417.69,e-Shop
90229930537,267749,6-1-2014,10.0,5,-5,-1423.0,747.075,-7862.075,e-Shop
82155565127,268910,6-1-2014,12.0,5,2,1064.0,223.44,2351.44,MBR
94122805702,268346,6-1-2014,11.0,5,5,1031.0,541.275,5696.275,e-Shop
95683597518,274832,6-1-2014,2.0,6,-2,-276.0,57.96,-609.96,e-Shop
31304864481,273692,5-1-2014,10.0,3,4,1198.0,503.16,5295.16,e-Shop
12334452791,269003,5-1-2014,4.0,3,-1,-920.0,96.6,-1016.6,e-Shop
10685793437,272465,5-1-2014,6.0,5,1,88.0,9.24,97.24,e-Shop
8113230766,267316,5-1-2014,12.0,6,3,1163.0,366.345,3855.345,e-Shop
28696753858,270695,5-1-2014,11.0,5,-1,-704.0,73.92,-777.92,TeleShop
11125206171,273325,5-1-2014,12.0,6,1,1196.0,125.58,1321.58,Flagship store
29498204760,271189,5-1-2014,4.0,4,3,1365.0,429.975,4524.975,e-Shop
34584760666,274052,5-1-2014,4.0,1,1,769.0,80.745,849.745,TeleShop
964154706,274927,5-1-2014,3.0,1,2,408.0,85.68,901.68,TeleShop
11524153958,270407,5-1-2014,8.0,3,2,500.0,105.0,1105.0,e-Shop
99318505571,270706,5-1-2014,3.0,5,-5,-1161.0,609.525,-6414.525,TeleShop
87978546754,268562,5-1-2014,7.0,5,3,1031.0,324.765,3417.765,TeleShop
66820651986,274844,5-1-2014,10.0,5,4,1121.0,470.82,4954.82,TeleShop
66854032651,273570,5-1-2014,1.0,2,3,896.0,282.24,2970.24,MBR
78998194710,267425,5-1-2014,8.0,3,4,1018.0,427.56,4499.56,Flagship store
85999997061,270867,5-1-2014,11.0,5,4,82.0,34.44,362.44,e-Shop
79025894902,272317,5-1-2014,10.0,5,-3,-1095.0,344.925,-3629.925,e-Shop
73430588249,268288,5-1-2014,3.0,1,1,1147.0,120.435,1267.435,e-Shop
69859877223,273486,5-1-2014,5.0,3,3,1288.0,405.72,4269.72,e-Shop
85066937197,269171,5-1-2014,1.0,4,3,1378.0,434.07,4568.07,TeleShop
91259941023,271674,5-1-2014,6.0,5,1,319.0,33.495,352.495,e-Shop
64568459286,275181,5-1-2014,3.0,1,3,564.0,177.66,1869.66,e-Shop
81569100771,275037,5-1-2014,3.0,1,5,621.0,326.025,3431.025,Flagship store
39218854635,272292,4-1-2014,8.0,3,2,1433.0,300.93,3166.93,TeleShop
58027314425,272744,4-1-2014,4.0,2,5,1394.0,731.85,7701.85,Flagship store
51221938710,269236,4-1-2014,11.0,6,4,142.0,59.64,627.64,Flagship store
15099368102,270378,4-1-2014,11.0,6,2,1409.0,295.89,3113.89,MBR
11680723781,268916,4-1-2014,1.0,4,4,1126.0,472.92,4976.92,TeleShop
48216532679,272975,4-1-2014,4.0,4,4,429.0,180.18,1896.18,Flagship store
18331140958,267379,4-1-2014,7.0,5,-1,-842.0,88.41,-930.41,TeleShop
35762428721,269020,4-1-2014,9.0,3,-1,-798.0,83.79,-881.79,e-Shop
45539784948,270320,4-1-2014,4.0,4,2,922.0,193.62,2037.62,e-Shop
80437298259,274360,4-1-2014,1.0,1,-4,-600.0,252.0,-2652.0,e-Shop
82213567288,270087,4-1-2014,11.0,6,5,1499.0,786.975,8281.975,e-Shop
94606746845,269361,4-1-2014,3.0,5,3,1342.0,422.73,4448.73,TeleShop
96601072140,270400,4-1-2014,1.0,2,3,121.0,38.115,401.115,e-Shop
87412768868,275092,4-1-2014,11.0,6,4,1053.0,442.26,4654.26,e-Shop
78998671169,270907,4-1-2014,6.0,5,1,1049.0,110.145,1159.145,MBR
9249643508,270322,3-1-2014,10.0,5,1,583.0,61.215,644.215,e-Shop
45391436190,273748,3-1-2014,10.0,6,4,1077.0,452.34,4760.34,e-Shop
20861584370,267807,3-1-2014,1.0,4,3,1131.0,356.265,3749.265,Flagship store
14302941720,273058,3-1-2014,1.0,2,-1,-674.0,70.77,-744.77,e-Shop
35197032510,272375,3-1-2014,3.0,1,4,863.0,362.46,3814.46,e-Shop
23288156542,274778,3-1-2014,6.0,5,2,492.0,103.32,1087.32,TeleShop
18062786609,267864,3-1-2014,7.0,5,3,623.0,196.245,2065.245,MBR
52044631925,272998,3-1-2014,9.0,3,1,304.0,31.92,335.92,e-Shop
47023762109,267004,3-1-2014,2.0,6,5,1187.0,623.175,6558.175,e-Shop
23637349107,273355,3-1-2014,10.0,5,3,217.0,68.355,719.355,e-Shop
48660589294,274767,3-1-2014,12.0,5,-1,-762.0,80.01,-842.01,MBR
53059402651,267721,3-1-2014,4.0,3,2,144.0,30.24,318.24,TeleShop
20457562627,267468,3-1-2014,3.0,5,-2,-663.0,139.23,-1465.23,e-Shop
14752843941,272209,3-1-2014,2.0,6,2,658.0,138.18,1454.18,e-Shop
43792892123,269007,3-1-2014,7.0,5,4,1018.0,427.56,4499.56,e-Shop
1856411704,269703,3-1-2014,1.0,4,1,855.0,89.775,944.775,MBR
11678613802,267750,3-1-2014,11.0,6,-5,-1235.0,648.375,-6823.375,e-Shop
63096895453,270519,3-1-2014,3.0,1,1,,,,Flagship store
45339814259,273861,3-1-2014,3.0,2,2,988.0,207.48,2183.48,e-Shop
97885514792,271152,3-1-2014,11.0,5,4,384.0,161.28,1697.28,e-Shop
80592732318,270059,3-1-2014,7.0,5,-3,-932.0,293.58,-3089.58,Flagship store
85804347285,271724,3-1-2014,4.0,3,4,673.0,282.66,2974.66,e-Shop
85302608197,266841,3-1-2014,1.0,1,4,1142.0,479.64,5047.64,Flagship store
90051478867,271888,3-1-2014,4.0,4,3,1129.0,355.635,3742.635,e-Shop
95683597518,274832,3-1-2014,2.0,6,2,276.0,57.96,609.96,e-Shop
82830918441,270619,3-1-2014,1.0,2,1,817.0,85.785,902.785,e-Shop
92052844391,267263,3-1-2014,4.0,4,2,523.0,109.83,1155.83,MBR
77459026352,270447,3-1-2014,12.0,6,5,909.0,477.225,5022.225,e-Shop
77232232822,273564,3-1-2014,3.0,5,3,436.0,137.34,1445.34,e-Shop
7963919490,273350,2-1-2014,3.0,2,5,498.0,261.45,2751.45,MBR
32495284686,269568,2-1-2014,9.0,3,5,1446.0,759.15,7989.15,Flagship store
56969409360,271679,2-1-2014,4.0,3,2,1062.0,223.02,2347.02,e-Shop
32899104170,270064,2-1-2014,2.0,6,3,802.0,252.63,2658.63,TeleShop
283737262,266831,2-1-2014,7.0,5,4,286.0,120.12,1264.12,TeleShop
26408242649,267840,2-1-2014,7.0,5,3,957.0,301.455,3172.455,Flagship store
11822669972,267613,2-1-2014,8.0,3,4,273.0,114.66,1206.66,TeleShop
18331140958,267379,2-1-2014,7.0,5,1,842.0,88.41,930.41,TeleShop
42716608640,271200,2-1-2014,11.0,5,2,1091.0,229.11,2411.11,MBR
37193313716,269083,2-1-2014,10.0,6,4,1052.0,441.84,4649.84,TeleShop
42657331818,274644,2-1-2014,9.0,3,3,137.0,43.155,454.155,e-Shop
39628393605,271655,2-1-2014,12.0,5,5,864.0,453.6,4773.6,Flagship store
41632170252,270066,2-1-2014,9.0,3,1,1389.0,145.845,1534.845,e-Shop
14302941720,273058,2-1-2014,1.0,2,1,674.0,70.77,744.77,e-Shop
46129128420,268627,2-1-2014,4.0,1,3,515.0,162.225,1707.225,e-Shop
32125935023,272067,2-1-2014,10.0,3,5,1211.0,635.775,6690.775,e-Shop
50346649770,270616,2-1-2014,4.0,2,2,977.0,205.17,2159.17,MBR
19642864934,272070,2-1-2014,4.0,3,1,217.0,22.785,239.785,e-Shop
90229930537,267749,2-1-2014,10.0,5,5,1423.0,747.075,7862.075,e-Shop
91039584326,272165,2-1-2014,10.0,5,1,1268.0,133.14,1401.14,e-Shop
93106566800,271656,2-1-2014,3.0,5,3,75.0,23.625,248.625,e-Shop
77111633383,269439,2-1-2014,3.0,5,1,1330.0,139.65,1469.65,e-Shop
96958532583,267661,2-1-2014,12.0,6,2,1283.0,269.43,2835.43,e-Shop
74554844037,269329,2-1-2014,11.0,6,5,742.0,389.55,4099.55,e-Shop
57179793302,274511,1-1-2014,5.0,3,1,290.0,30.45,320.45,Flagship store
40429129896,272598,1-1-2014,12.0,5,2,1149.0,241.29,2539.29,MBR
20457562627,267468,1-1-2014,3.0,5,2,663.0,139.23,1465.23,e-Shop
49436863184,271428,1-1-2014,11.0,6,1,548.0,57.54,605.54,MBR
789912743,274000,1-1-2014,10.0,5,2,295.0,61.95,651.95,e-Shop
53090811951,273659,1-1-2014,4.0,3,1,90.0,9.45,99.45,TeleShop
16531038014,273230,1-1-2014,1.0,1,-4,-505.0,212.1,-2232.1,MBR
18972312403,272462,1-1-2014,9.0,3,2,1014.0,212.94,2240.94,MBR
50332885654,270347,1-1-2014,6.0,5,5,1317.0,691.425,7276.425,e-Shop
47595213714,275159,1-1-2014,2.0,6,5,554.0,290.85,3060.85,e-Shop
35762428721,269020,1-1-2014,9.0,3,1,798.0,83.79,881.79,e-Shop
26412890125,269365,1-1-2014,3.0,1,1,167.0,17.535,184.535,TeleShop
28696753858,270695,1-1-2014,11.0,5,1,704.0,73.92,777.92,TeleShop
12736066714,274266,1-1-2014,10.0,6,3,1388.0,437.22,4601.22,MBR
14460826915,269348,1-1-2014,11.0,6,3,84.0,26.46,278.46,MBR
22308679379,267929,1-1-2014,10.0,5,3,653.0,205.695,2164.695,e-Shop
18104590837,267959,1-1-2014,12.0,6,-4,-787.0,330.54,-3478.54,MBR
32889219128,269536,1-1-2014,10.0,5,5,1423.0,747.075,7862.075,e-Shop
56243724107,273436,1-1-2014,1.0,1,2,329.0,69.09,727.09,TeleShop
15628060316,273879,1-1-2014,12.0,6,1,132.0,13.86,145.86,e-Shop
42711619809,271701,1-1-2014,1.0,2,5,336.0,176.4,1856.4,MBR
9835488096,273310,1-1-2014,11.0,5,3,177.0,55.755,586.755,TeleShop
45967608403,268894,1-1-2014,1.0,1,4,798.0,335.16,3527.16,e-Shop
99318505571,270706,1-1-2014,3.0,5,5,1161.0,609.525,6414.525,TeleShop
90157932848,269420,1-1-2014,12.0,6,2,858.0,180.18,1896.18,Flagship store
67088172893,271877,1-1-2014,1.0,1,1,902.0,94.71,996.71,e-Shop
69378805450,273472,1-1-2014,1.0,2,1,1242.0,130.41,1372.41,e-Shop
63635040022,268886,1-1-2014,3.0,2,5,652.0,342.3,3602.3,e-Shop
71241456072,268863,1-1-2014,3.0,5,2,462.0,97.02,1021.02,Flagship store
69368153122,273627,1-1-2014,7.0,5,3,311.0,97.965,1030.965,TeleShop
96680280518,267832,1-1-2014,1.0,4,5,1462.0,767.55,8077.55,e-Shop
58387181112,275068,31-12-2013,8.0,3,5,792.0,415.8,4375.8,e-Shop
21300411973,274568,31-12-2013,2.0,6,1,1054.0,110.67,1164.67,Flagship store
25511948871,273541,31-12-2013,3.0,1,-3,-253.0,79.695,-838.695,MBR
45524941068,268722,31-12-2013,10.0,5,5,124.0,65.1,685.1,Flagship store
26100869804,273836,31-12-2013,9.0,3,3,843.0,265.545,2794.545,e-Shop
48660589294,274767,31-12-2013,12.0,5,1,762.0,80.01,842.01,MBR
44724557035,274734,31-12-2013,3.0,1,5,1005.0,527.625,5552.625,TeleShop
4116412179,269788,31-12-2013,10.0,3,3,984.0,309.96,3261.96,e-Shop
56380733343,273570,31-12-2013,1.0,1,2,1319.0,276.99,2914.99,MBR
55120134998,274052,31-12-2013,10.0,5,3,143.0,45.045,474.045,Flagship store
51849180620,273963,31-12-2013,9.0,3,3,617.0,194.355,2045.355,e-Shop
9920817353,275033,31-12-2013,3.0,2,3,271.0,85.365,898.365,TeleShop
73514951834,269518,31-12-2013,6.0,5,2,582.0,122.22,1286.22,e-Shop
87937803238,275194,31-12-2013,8.0,3,5,752.0,394.8,4154.8,TeleShop
79443912873,267426,31-12-2013,1.0,4,1,193.0,20.265,213.265,MBR
74047317255,267888,31-12-2013,2.0,6,4,861.0,361.62,3805.62,TeleShop
65594255012,273857,31-12-2013,1.0,4,1,405.0,42.525,447.525,TeleShop
89405298920,269866,31-12-2013,4.0,2,5,1340.0,703.5,7403.5,e-Shop
83963970126,274655,31-12-2013,3.0,1,5,213.0,111.825,1176.825,e-Shop
53022798988,268710,30-12-2013,4.0,2,5,900.0,472.5,4972.5,Flagship store
34058748311,272742,30-12-2013,4.0,2,2,998.0,209.58,2205.58,e-Shop
6795139624,273397,30-12-2013,1.0,1,3,565.0,177.975,1872.975,TeleShop
12334452791,269003,30-12-2013,4.0,3,1,920.0,96.6,1016.6,e-Shop
14543452790,273652,30-12-2013,7.0,5,-1,-482.0,50.61,-532.61,MBR
55761597221,269697,30-12-2013,5.0,3,-4,-1374.0,577.08,-6073.08,e-Shop
55632630221,271262,30-12-2013,5.0,3,4,1037.0,435.54,4583.54,e-Shop
33468347680,268073,30-12-2013,3.0,2,-1,-668.0,70.14,-738.14,MBR
29979699350,267361,30-12-2013,4.0,3,2,688.0,144.48,1520.48,Flagship store
5019044047,272255,30-12-2013,4.0,2,-2,-633.0,132.93,-1398.93,MBR
42960197717,269679,30-12-2013,1.0,2,2,1498.0,314.58,3310.58,e-Shop
10078011759,274975,30-12-2013,11.0,5,5,357.0,187.425,1972.425,TeleShop
6835206607,269355,30-12-2013,1.0,1,1,661.0,69.405,730.405,MBR
33772154583,275060,30-12-2013,3.0,2,4,1348.0,566.16,5958.16,Flagship store
51514545410,270709,30-12-2013,1.0,1,5,1304.0,684.6,7204.6,e-Shop
71147803470,269304,30-12-2013,12.0,5,1,711.0,74.655,785.655,e-Shop
92205186305,272143,30-12-2013,10.0,6,2,825.0,173.25,1823.25,MBR
83941716509,273771,30-12-2013,4.0,1,5,725.0,380.625,4005.625,e-Shop
81110299683,272797,30-12-2013,4.0,1,4,695.0,291.9,3071.9,TeleShop
87479355286,268202,30-12-2013,5.0,3,2,1273.0,267.33,2813.33,MBR
84218664636,272718,30-12-2013,1.0,4,2,1156.0,242.76,2554.76,TeleShop
57658429693,267090,29-12-2013,3.0,2,2,287.0,60.27,634.27,TeleShop
